Repository,"Views 
(Last 14 days)","Uniques 
(Last 14 days)","Clones 
(Last 14 days)",Contributors,Forks,Stars,Watchers
bot-area,0,0,6,3,1,0,0
branch-exists,3,1,2,1,0,0,1
Calendly-mentores,0,0,6,2,0,0,0
clone-github-repo-action,291,89,9,1,12,28,2
cloud-formulas,0,0,5,2,0,1,0
command-output-file-action,0,0,8,1,0,1,1
convert-json-to-env,25,8,8,1,0,1,1
copy-push-files,40,13,5,1,3,1,1
create-other-repo-branch-action,105,23,5,3,5,9,1
ctf-zup-2021,0,0,4,1,0,0,0
DescomplicandoDocker,0,0,2,2,0,0,0
developers-tips-and-tricks-resources,4,1,15,1,16,62,8
dezafio-java,0,0,0,2,0,0,1
dezafio-python-api,0,0,0,1,0,0,1
dezafio-python-cli,1,1,0,2,0,0,3
diff-action,19,6,5,1,0,2,1
djangowallet,0,0,5,2,0,0,0
docker-mysql-python,79,12,7,1,4,10,2
docker-para-desenvolvedores,0,0,2,30,0,0,0
docs-ritchie,0,0,4,10,0,0,0
formulas-4-tests,0,0,6,2,0,2,1
formulas-aws,5,4,10,3,7,13,3
formulas-games,49,16,6,1,2,10,2
formulas-github,118,25,9,5,6,36,2
formulas-gRPC,1,1,5,2,0,3,1
formulas-insights,0,0,9,1,0,7,1
formulas-office-hours,0,0,7,1,0,1,1
formulas-perso,0,0,0,1,0,0,1
formulas-pontomais,1,1,5,1,0,1,1
formulas-python,5,3,12,2,3,18,3
formulas-training,0,0,52,1,0,0,1
formulas-v3,0,0,6,1,0,1,1
get-release-or-tag,420,5,103,1,0,0,0
git-commit-push,84,12,288,1,1,8,2
github-stack,4,4,2022,1,0,0,1
github-team-members,28,1,7,1,0,0,1
github_actions_test,0,0,4,2,0,0,0
go-authenticator,0,0,0,1,0,0,1
good-first-issue,0,0,5,30,0,1,0
GuillaumeFalourd,239,21,269,3,98,39,3
guillaumefalourd.github.io,0,0,4,1,0,0,1
horusec-action,0,0,4,2,0,0,0
hypedsearch,70,5,4,3,0,0,0
idea-maze,0,0,2,1,0,0,0
install-poetry,0,0,5,15,0,0,0
java-exercices,233,20,10,9,13,27,2
java-training-api,275,24,11,2,45,94,3
java-trilha-basica,5,3,9,2,4,12,3
jobs-by-city-linkedin-reports,0,0,0,1,0,0,1
Kivy_calculator,1,1,4,2,0,0,0
macos-installer-builder,0,0,3,3,0,0,0
mapas-mentais,0,0,5,2,0,1,0
maven-cli-jdks-action,1,1,8,1,0,0,1
my-contents,0,0,0,1,0,0,1
NFive,11,2,4,9,0,0,0
noticias,0,0,5,1,0,0,0
open-issue-action,13,6,7,1,1,2,1
os-cli-poc,0,0,0,1,0,0,1
phpunit,0,0,1,2,0,0,0
poc-bank-api-java,12,3,7,2,0,4,1
poc-bank-api-kotlin,37,3,7,2,1,0,1
poc-book-api-golang,0,0,5,1,0,0,1
poc-chalice-python,0,0,7,1,0,1,1
poc-cicd-herokuci,0,0,5,1,0,0,1
poc-cli-golang,0,0,7,2,0,1,1
poc-cli-python,0,0,7,2,0,0,2
poc-cli-translations,0,0,6,1,0,1,1
poc-composite-run-steps-action,0,0,6,1,0,0,1
poc-django-python,0,0,8,1,0,0,1
poc-encryption-jwt,2,2,6,2,3,7,1
poc-github-actions,4302,582,1129,2,73,147,3
poc-go-mod,0,0,6,1,0,0,1
poc-grpc-golang,2,2,338,1,0,0,1
poc-grpc-java-gradle,0,0,10,2,0,2,1
poc-grpc-java-maven,0,0,6,2,0,1,1
poc-grpc-python,0,0,9,1,0,0,1
poc-kafka-python,5,2,6,1,0,0,1
poc-private-repo-actions,0,0,0,1,0,0,1
poc-proto,0,0,8,1,0,1,1
poc-pyinstaller,0,0,4,2,1,0,1
poc-pytest-split-github-actions,0,0,5,1,1,0,1
poc-remote-workflow,74,2,12,1,0,0,2
poc-rest-api-golang,0,0,9,1,0,0,1
poc-rest-api-python,0,0,6,2,0,0,1
poc-runtimes,1,1,0,2,0,0,1
poc-self-hosted,0,0,0,1,0,0,1
poc-subprocess,17,3,20,2,0,1,1
poc-template-rest,0,0,4,2,0,0,0
poc-terraform,30,1,0,1,0,0,1
poc-testing-rest-api-golang,0,0,0,2,0,0,1
poc-typescript,2,2,9,2,0,0,1
poc-viper,0,0,5,1,0,0,1
